person_id,gender,gender_confidence,generation,anomalies,total_relations,outgoing_relations,incoming_relations,unique_relation_types,num_parents,num_children,fatherOf,grandfatherOf,greatGrandfatherOf,daughterOf_incoming,granddaughterOf_incoming,grandsonOf_incoming,greatGranddaughterOf_incoming,greatGrandsonOf_incoming,sisterOf,daughterOf,granddaughterOf,motherOf,grandmotherOf,greatGrandmotherOf,auntOf,fatherOf_incoming,motherOf_incoming,grandmotherOf_incoming,grandfatherOf_incoming,brotherOf_incoming,nephewOf_incoming,brotherOf,sonOf,grandsonOf,greatGrandsonOf,nephewOf,sisterOf_incoming,greatGrandmotherOf_incoming,greatGrandfatherOf_incoming,sonOf_incoming,auntOf_incoming,greatUncleOf_incoming,girlFirstCousinOnceRemovedOf,greatGranddaughterOf,nieceOf,secondUncleOf_incoming,uncleOf_incoming,boyCousinOf,boyFirstCousinOnceRemovedOf,boyCousinOf_incoming,secondAuntOf_incoming,secondAuntOf,girlCousinOf,girlCousinOf_incoming,boyFirstCousinOnceRemovedOf_incoming,greatAuntOf_incoming,girlFirstCousinOnceRemovedOf_incoming,greatAuntOf,nieceOf_incoming,uncleOf,greatUncleOf,secondUncleOf,boySecondCousinOf,girlSecondCousinOf_incoming,boySecondCousinOf_incoming,girlSecondCousinOf,has_anomalies,num_anomalies,anomaly_list
nina1221,F,0.6153846153846154,1,[],37,19,18,18,2,2,,,,,,1.0,,,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,1.0,1.0,,,,,2.0,1.0,,1.0,,,3.0,,1.0,5.0,2.0,1.0,,,,1.0,,,,,,,,False,0,
jonathan930,M,0.6666666666666666,0,[],16,8,8,7,0,1,1.0,4.0,3.0,1.0,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
marko850,M,1.0,0,[],16,8,8,7,0,2,2.0,3.0,3.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
charlotte903,F,0.5714285714285714,1,[],11,5,6,8,2,2,,,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
victoria567,F,0.75,0,[],17,8,9,8,0,2,,,,1.0,,1.0,3.0,2.0,,,,2.0,1.0,5.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
jonas747,M,0.6666666666666666,0,[],12,6,6,7,0,2,2.0,1.0,3.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
simon210,M,0.6666666666666666,1,[],26,12,14,18,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,2.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,2.0,2.0,,,False,0,
alexander1052,M,0.6153846153846154,1,[],36,16,20,18,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,4.0,4.0,,2.0,2.0,,2.0,1.0,,,,1.0,2.0,,4.0,,3.0,,,,,2.0,,,,,,,1.0,,1.0,,False,0,
christian1053,M,0.6363636363636364,1,[],24,13,11,12,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,3.0,4.0,3.0,,,,,,False,0,
lea1050,F,0.6363636363636364,2,[],37,19,18,12,2,0,,,,,,,,,3.0,1.0,4.0,,,,9.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,,,,,,False,0,
michael645,Conflict,0.5,0,['gender_conflict'],5,2,3,2,0,2,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
maximilian296,M,0.5333333333333333,1,[],41,20,21,19,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,,3.0,,,,,,1.0,3.0,,2.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,False,0,
lara770,F,0.6666666666666666,0,[],6,3,3,4,0,2,,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
johanna206,F,0.6428571428571429,1,[],30,17,13,15,2,0,,,,,,,,,2.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,,,,2.0,,,,,2.0,,1.0,2.0,,1.0,,,4.0,2.0,,,,,,,,False,0,
tobias384,M,0.5714285714285714,1,[],32,17,15,15,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,,3.0,2.0,,,,2.0,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,3.0,2.0,,,,,,False,0,
lea220,F,1.0,0,[],21,10,11,8,0,1,,,,2.0,3.0,1.0,4.0,1.0,,,,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lara158,F,0.6,1,[],17,8,9,9,2,3,,,,1.0,1.0,1.0,,1.0,,2.0,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
thomas409,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
fabian1247,M,0.6923076923076923,2,[],34,16,18,17,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,2.0,3.0,1.0,,,,,,False,0,
tobias806,M,0.5714285714285714,1,[],36,18,18,18,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,,2.0,2.0,,3.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,3.0,1.0,,,,,,False,0,
oliver935,M,0.6153846153846154,2,[],37,18,19,19,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,2.0,3.0,1.0,,2.0,1.0,1.0,,False,0,
beate406,F,0.5833333333333334,1,[],36,19,17,13,2,0,,,,,,,,,3.0,2.0,4.0,,,,5.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,2.0,,,,1.0,,,,3.0,,2.0,,,,,,,,,,,2.0,3.0,,,,,,,,False,0,
clara144,F,0.75,1,[],22,11,11,9,2,1,,,,1.0,2.0,3.0,2.0,1.0,,2.0,,1.0,5.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
selina358,F,0.6363636363636364,1,[],25,12,13,15,2,0,,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,2.0,,,,,4.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,False,0,
paula75,F,0.5714285714285714,1,[],14,6,8,11,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,False,0,
matthias844,M,0.6,1,[],18,10,8,10,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,,,,,,False,0,
valentina1015,F,0.6428571428571429,1,[],34,16,18,18,2,0,,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,3.0,2.0,4.0,1.0,4.0,,,1.0,2.0,,3.0,2.0,,1.0,,,,,,,,,,,False,0,
emilia130,F,0.5454545454545454,1,[],24,11,13,17,2,0,,,,,,,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,False,0,
valerie1138,F,1.0,0,[],12,7,5,6,0,2,,,,,,2.0,1.0,2.0,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
noah886,M,0.625,1,[],11,5,6,8,2,0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,False,0,
marko1315,Conflict,0.5,1,['gender_conflict'],16,7,9,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,True,1,gender_conflict
johanna1119,F,0.6,2,[],36,17,19,14,2,0,,,,,,,,,4.0,1.0,4.0,,,,,1.0,1.0,2.0,2.0,3.0,,,,,,,1.0,3.0,3.0,,,,,6.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,False,0,
sofia817,F,0.625,2,[],30,16,14,13,2,3,,,,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,False,0,
felix441,M,0.75,0,[],11,5,6,7,0,2,2.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
michael672,M,0.75,0,[],12,6,6,8,0,2,2.0,1.0,3.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
jonathan349,M,0.6666666666666666,0,[],13,6,7,6,0,1,1.0,3.0,2.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
moritz1298,Conflict,0.5,1,['gender_conflict'],34,16,18,20,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,1.0,,,,1.0,,1.0,3.0,,1.0,1.0,,3.0,,,,,True,1,gender_conflict
jakob1237,M,1.0,0,[],15,9,6,6,0,3,3.0,2.0,4.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
laura790,F,0.75,0,[],10,5,5,7,0,3,,,,1.0,1.0,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
beate1302,F,0.7142857142857143,1,[],30,14,16,20,2,1,,,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,2.0,False,0,
sebastian1209,M,1.0,0,[],1,1,0,1,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
moritz909,Conflict,0.5,1,['gender_conflict'],7,3,4,4,2,2,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
emilia983,Conflict,0.5,1,['gender_conflict'],22,10,12,16,2,0,,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,,4.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,True,1,gender_conflict
paula648,F,0.6923076923076923,1,[],34,17,17,14,2,0,,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,3.0,,2.0,7.0,4.0,1.0,,1.0,,,,,,,,,,False,0,
magdalena967,F,0.6666666666666666,1,[],17,9,8,9,2,0,,,,,,,,,2.0,1.0,,,,,4.0,1.0,1.0,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,False,0,
maria494,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
moritz993,M,0.6153846153846154,1,[],27,13,14,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,3.0,,,,,2.0,,,,,,1.0,4.0,,3.0,,,,1.0,2.0,,1.0,,,,,3.0,,,,,False,0,
michael340,M,1.0,0,[],6,3,3,5,0,1,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emma239,Conflict,0.5,2,['gender_conflict'],22,11,11,10,2,1,,,,,,1.0,3.0,,,2.0,4.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
konstantin938,M,0.6666666666666666,0,[],4,2,2,3,0,2,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lukas269,M,1.0,0,[],4,2,2,4,0,1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
isabella442,F,0.6666666666666666,1,[],16,9,7,9,2,0,,,,,,,,,1.0,2.0,,,,,4.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,False,0,
stefan991,M,0.6,1,[],22,10,12,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,4.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,False,0,
alina32,F,1.0,0,[],12,6,6,7,0,1,,,,1.0,,1.0,2.0,2.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
moritz545,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
anna1000,F,0.75,1,[],31,16,15,9,2,2,,,,,3.0,5.0,4.0,1.0,,1.0,,2.0,8.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
felix986,M,0.6153846153846154,1,[],26,13,13,14,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,3.0,,,,,1.0,,,,,,2.0,4.0,,3.0,,,,1.0,1.0,,1.0,,,,,2.0,,,,,False,0,
michael226,M,0.75,1,[],14,7,7,7,2,1,1.0,3.0,1.0,,3.0,,,1.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
david100,M,0.7142857142857143,1,[],33,16,17,20,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,False,0,
olivia230,F,0.6666666666666666,0,[],10,5,5,6,0,1,,,,,,1.0,3.0,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
matthias1217,M,0.6666666666666666,0,[],16,8,8,7,0,4,4.0,3.0,1.0,4.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
valentina25,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
lea540,F,0.6666666666666666,0,[],6,3,3,4,0,2,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
leo1088,M,0.5384615384615384,2,[],33,16,17,14,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,,2.0,2.0,,,,2.0,,,,,,,2.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,False,0,
alina1296,F,0.625,1,[],34,17,17,20,2,1,,,,,,,,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,2.0,2.0,,1.0,,,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,False,0,
marlene884,F,0.5714285714285714,1,[],28,12,16,19,2,0,,,,,,,,,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,2.0,3.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,1.0,,1.0,False,0,
thomas1091,M,0.6,1,[],11,5,6,6,2,2,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
angelina300,F,0.6363636363636364,1,[],38,20,18,12,2,0,,,,,,,,,4.0,2.0,4.0,,,,7.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,4.0,,,,,,,,False,0,
vincent107,M,0.5454545454545454,1,[],38,19,19,15,2,3,3.0,3.0,4.0,,,3.0,3.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,3.0,2.0,2.0,,1.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,False,0,
valentina667,F,0.6666666666666666,1,[],16,8,8,10,2,1,,,,,2.0,1.0,2.0,,1.0,1.0,,1.0,3.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
charlotte945,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
olivia1134,F,0.6,2,[],27,13,14,14,2,2,,,,1.0,,,,,1.0,1.0,4.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,False,0,
paula1178,F,0.6666666666666666,1,[],5,2,3,3,2,1,,,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
ella741,F,0.8,1,[],20,10,10,9,2,1,,,,,2.0,1.0,,4.0,1.0,1.0,,1.0,3.0,4.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
amelie453,F,0.6,1,[],36,18,18,19,2,1,,,,,,,,,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,,,4.0,3.0,,2.0,,,3.0,,1.0,4.0,1.0,,,1.0,,,,,,,,,,False,0,
oliver328,M,0.6666666666666666,0,[],18,10,8,10,0,1,1.0,1.0,5.0,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
valentina74,F,1.0,0,[],2,1,1,2,0,1,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
amelie1211,F,1.0,0,[],28,15,13,7,0,2,,,,,6.0,3.0,1.0,3.0,,,,2.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lara796,F,0.6,1,[],20,9,11,14,2,1,,,,1.0,,,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,False,0,
amelie733,F,1.0,0,[],7,4,3,5,0,1,,,,,1.0,,,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
stefan890,M,0.6428571428571429,1,[],28,12,16,20,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,,,1.0,1.0,,3.0,,2.0,,,,,1.0,,,,,,,1.0,1.0,,,False,0,
isabella314,F,0.5833333333333334,1,[],30,13,17,18,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,5.0,2.0,1.0,1.0,1.0,,,,4.0,,,,,3.0,,,,,,,,,1.0,1.0,False,0,
leo262,M,0.8,1,[],18,9,9,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,False,0,
patrick1051,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
julian469,M,0.75,1,[],26,13,13,9,2,1,1.0,4.0,6.0,,1.0,3.0,2.0,4.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
clara34,F,0.75,0,[],7,3,4,7,0,1,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
elena813,F,0.6428571428571429,1,[],36,17,19,18,2,0,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,2.0,,,4.0,4.0,,2.0,,,2.0,,4.0,2.0,,2.0,1.0,2.0,,,,,,,,,,False,0,
raphael362,M,0.6363636363636364,1,[],18,9,9,12,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,2.0,,,,,False,0,
felix1255,M,0.6666666666666666,1,[],28,13,15,16,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,4.0,3.0,,2.0,2.0,,,,,,,,3.0,2.0,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,False,0,
sofia470,F,0.6666666666666666,0,[],12,6,6,7,0,1,,,,,,1.0,1.0,3.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
oliver1295,Conflict,0.5,1,['gender_conflict'],36,17,19,22,2,2,2.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,3.0,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,True,1,gender_conflict
raphael642,M,0.75,0,[],7,3,4,5,0,2,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lina864,F,1.0,0,[],3,2,1,3,0,1,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
olivia1043,F,0.5714285714285714,2,[],44,22,22,18,2,1,,,,,,,,,4.0,1.0,4.0,1.0,,,,1.0,1.0,2.0,2.0,2.0,,,,,,,2.0,2.0,2.0,,2.0,,,4.0,3.0,,1.0,,,1.0,,1.0,4.0,3.0,1.0,,,,,,,,,,,,False,0,
angelina1059,F,0.5384615384615384,2,[],37,18,19,17,2,0,,,,,,,,,3.0,1.0,4.0,,,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,2.0,2.0,2.0,,,1.0,,4.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,False,0,
jonathan750,M,0.75,1,[],23,10,13,16,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,False,0,
stefan72,M,1.0,0,[],4,2,2,4,0,1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
victoria53,F,0.6,1,[],21,10,11,9,2,1,,,,1.0,2.0,4.0,,1.0,,2.0,,1.0,6.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
anna650,F,0.6666666666666666,1,[],34,16,18,18,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,7.0,2.0,2.0,2.0,1.0,,,,5.0,,,,,2.0,,,,,,,,,1.0,1.0,False,0,
amelie1141,F,0.75,1,[],9,5,4,6,2,2,,,,,1.0,1.0,,,,1.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
larissa518,F,0.6666666666666666,0,[],12,6,6,6,0,1,,,,,3.0,,2.0,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
michael622,M,0.6666666666666666,0,[],8,4,4,5,0,1,1.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
thomas544,M,0.75,1,[],13,8,5,8,2,0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,False,0,
luisa506,F,1.0,0,[],15,7,8,7,0,2,,,,3.0,2.0,,2.0,1.0,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
