source,rule,r1,r2,r3,support,body,std_confidence
inductive_two_hop,"motherOf(X,Y) ^ grandmotherOf(Y,Z) -> greatGrandmotherOf(X,Z)",motherOf,grandmotherOf,greatGrandmotherOf,256,256,1.0
inductive_two_hop,"sisterOf(X,Y) ^ fatherOf(Y,Z) -> auntOf(X,Z)",sisterOf,fatherOf,auntOf,253,253,1.0
inductive_two_hop,"grandfatherOf(X,Y) ^ motherOf(Y,Z) -> greatGrandfatherOf(X,Z)",grandfatherOf,motherOf,greatGrandfatherOf,252,252,1.0
inductive_two_hop,"grandmotherOf(X,Y) ^ motherOf(Y,Z) -> greatGrandmotherOf(X,Z)",grandmotherOf,motherOf,greatGrandmotherOf,252,252,1.0
inductive_two_hop,"nieceOf(X,Y) ^ sonOf(Y,Z) -> granddaughterOf(X,Z)",nieceOf,sonOf,granddaughterOf,340,250,1.36
inductive_two_hop,"brotherOf(X,Y) ^ nieceOf(Y,Z) -> nephewOf(X,Z)",brotherOf,nieceOf,nephewOf,381,249,1.53012
inductive_two_hop,"sisterOf(X,Y) ^ boyCousinOf(Y,Z) -> girlCousinOf(X,Z)",sisterOf,boyCousinOf,girlCousinOf,343,247,1.388664
inductive_two_hop,"sonOf(X,Y) ^ grandsonOf(Y,Z) -> greatGrandsonOf(X,Z)",sonOf,grandsonOf,greatGrandsonOf,244,244,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ brotherOf(Y,Z) -> girlCousinOf(X,Z)",girlCousinOf,brotherOf,girlCousinOf,362,241,1.502075
inductive_two_hop,"brotherOf(X,Y) ^ nephewOf(Y,Z) -> nephewOf(X,Z)",brotherOf,nephewOf,nephewOf,322,238,1.352941
inductive_two_hop,"daughterOf(X,Y) ^ daughterOf(Y,Z) -> granddaughterOf(X,Z)",daughterOf,daughterOf,granddaughterOf,234,234,1.0
inductive_two_hop,"nephewOf(X,Y) ^ sonOf(Y,Z) -> grandsonOf(X,Z)",nephewOf,sonOf,grandsonOf,310,234,1.324786
inductive_two_hop,"grandsonOf(X,Y) ^ daughterOf(Y,Z) -> greatGrandsonOf(X,Z)",grandsonOf,daughterOf,greatGrandsonOf,233,233,1.0
inductive_two_hop,"sisterOf(X,Y) ^ motherOf(Y,Z) -> auntOf(X,Z)",sisterOf,motherOf,auntOf,232,232,1.0
inductive_two_hop,"brotherOf(X,Y) ^ motherOf(Y,Z) -> uncleOf(X,Z)",brotherOf,motherOf,uncleOf,229,229,1.0
inductive_two_hop,"grandsonOf(X,Y) ^ sonOf(Y,Z) -> greatGrandsonOf(X,Z)",grandsonOf,sonOf,greatGrandsonOf,229,229,1.0
inductive_two_hop,"uncleOf(X,Y) ^ sisterOf(Y,Z) -> uncleOf(X,Z)",uncleOf,sisterOf,uncleOf,337,226,1.49115
inductive_two_hop,"auntOf(X,Y) ^ uncleOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,uncleOf,greatAuntOf,313,220,1.422727
inductive_two_hop,"fatherOf(X,Y) ^ greatAuntOf(Y,Z) -> greatGrandfatherOf(X,Z)",fatherOf,greatAuntOf,greatGrandfatherOf,278,219,1.269406
inductive_two_hop,"motherOf(X,Y) ^ greatAuntOf(Y,Z) -> greatGrandmotherOf(X,Z)",motherOf,greatAuntOf,greatGrandmotherOf,278,219,1.269406
inductive_two_hop,"nieceOf(X,Y) ^ motherOf(Y,Z) -> girlCousinOf(X,Z)",nieceOf,motherOf,girlCousinOf,215,215,1.0
inductive_two_hop,"brotherOf(X,Y) ^ girlCousinOf(Y,Z) -> boyCousinOf(X,Z)",brotherOf,girlCousinOf,boyCousinOf,343,210,1.633333
inductive_two_hop,"nephewOf(X,Y) ^ motherOf(Y,Z) -> boyCousinOf(X,Z)",nephewOf,motherOf,boyCousinOf,209,209,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ sisterOf(Y,Z) -> boyCousinOf(X,Z)",boyCousinOf,sisterOf,boyCousinOf,337,207,1.628019
inductive_two_hop,"granddaughterOf(X,Y) ^ daughterOf(Y,Z) -> greatGranddaughterOf(X,Z)",granddaughterOf,daughterOf,greatGranddaughterOf,204,204,1.0
inductive_two_hop,"daughterOf(X,Y) ^ grandsonOf(Y,Z) -> greatGranddaughterOf(X,Z)",daughterOf,grandsonOf,greatGranddaughterOf,202,202,1.0
inductive_two_hop,"uncleOf(X,Y) ^ brotherOf(Y,Z) -> uncleOf(X,Z)",uncleOf,brotherOf,uncleOf,259,202,1.282178
inductive_two_hop,"sisterOf(X,Y) ^ grandfatherOf(Y,Z) -> greatAuntOf(X,Z)",sisterOf,grandfatherOf,greatAuntOf,200,200,1.0
inductive_two_hop,"sonOf(X,Y) ^ brotherOf(Y,Z) -> nephewOf(X,Z)",sonOf,brotherOf,nephewOf,200,200,1.0
inductive_two_hop,"daughterOf(X,Y) ^ granddaughterOf(Y,Z) -> greatGranddaughterOf(X,Z)",daughterOf,granddaughterOf,greatGranddaughterOf,198,198,1.0
inductive_two_hop,"sonOf(X,Y) ^ daughterOf(Y,Z) -> grandsonOf(X,Z)",sonOf,daughterOf,grandsonOf,194,194,1.0
inductive_two_hop,"daughterOf(X,Y) ^ sisterOf(Y,Z) -> nieceOf(X,Z)",daughterOf,sisterOf,nieceOf,184,184,1.0
inductive_two_hop,"nieceOf(X,Y) ^ fatherOf(Y,Z) -> girlCousinOf(X,Z)",nieceOf,fatherOf,girlCousinOf,180,180,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ brotherOf(Y,Z) -> boyCousinOf(X,Z)",boyCousinOf,brotherOf,boyCousinOf,231,178,1.297753
inductive_two_hop,"brotherOf(X,Y) ^ fatherOf(Y,Z) -> uncleOf(X,Z)",brotherOf,fatherOf,uncleOf,178,178,1.0
inductive_two_hop,"daughterOf(X,Y) ^ auntOf(Y,Z) -> girlCousinOf(X,Z)",daughterOf,auntOf,girlCousinOf,178,178,1.0
inductive_two_hop,"brotherOf(X,Y) ^ boyCousinOf(Y,Z) -> boyCousinOf(X,Z)",brotherOf,boyCousinOf,boyCousinOf,250,172,1.453488
inductive_two_hop,"sonOf(X,Y) ^ granddaughterOf(Y,Z) -> greatGrandsonOf(X,Z)",sonOf,granddaughterOf,greatGrandsonOf,162,162,1.0
inductive_two_hop,"fatherOf(X,Y) ^ greatUncleOf(Y,Z) -> greatGrandfatherOf(X,Z)",fatherOf,greatUncleOf,greatGrandfatherOf,208,161,1.291925
inductive_two_hop,"motherOf(X,Y) ^ greatUncleOf(Y,Z) -> greatGrandmotherOf(X,Z)",motherOf,greatUncleOf,greatGrandmotherOf,208,161,1.291925
inductive_two_hop,"sonOf(X,Y) ^ sisterOf(Y,Z) -> nephewOf(X,Z)",sonOf,sisterOf,nephewOf,161,161,1.0
inductive_two_hop,"auntOf(X,Y) ^ fatherOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,fatherOf,greatAuntOf,157,157,1.0
inductive_two_hop,"daughterOf(X,Y) ^ brotherOf(Y,Z) -> nieceOf(X,Z)",daughterOf,brotherOf,nieceOf,156,156,1.0
inductive_two_hop,"auntOf(X,Y) ^ auntOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,auntOf,greatAuntOf,234,148,1.581081
inductive_two_hop,"greatAuntOf(X,Y) ^ brotherOf(Y,Z) -> greatAuntOf(X,Z)",greatAuntOf,brotherOf,greatAuntOf,174,136,1.279412
inductive_two_hop,"nephewOf(X,Y) ^ fatherOf(Y,Z) -> boyCousinOf(X,Z)",nephewOf,fatherOf,boyCousinOf,136,136,1.0
inductive_two_hop,"brotherOf(X,Y) ^ grandfatherOf(Y,Z) -> greatUncleOf(X,Z)",brotherOf,grandfatherOf,greatUncleOf,133,133,1.0
inductive_two_hop,"greatAuntOf(X,Y) ^ sisterOf(Y,Z) -> greatAuntOf(X,Z)",greatAuntOf,sisterOf,greatAuntOf,182,133,1.368421
inductive_two_hop,"sonOf(X,Y) ^ auntOf(Y,Z) -> boyCousinOf(X,Z)",sonOf,auntOf,boyCousinOf,131,131,1.0
inductive_two_hop,"auntOf(X,Y) ^ motherOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,motherOf,greatAuntOf,121,121,1.0
inductive_two_hop,"sonOf(X,Y) ^ uncleOf(Y,Z) -> boyCousinOf(X,Z)",sonOf,uncleOf,boyCousinOf,116,116,1.0
inductive_two_hop,"uncleOf(X,Y) ^ auntOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,auntOf,greatUncleOf,179,115,1.556522
inductive_two_hop,"grandsonOf(X,Y) ^ auntOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",grandsonOf,auntOf,boyFirstCousinOnceRemovedOf,114,114,1.0
inductive_two_hop,"sisterOf(X,Y) ^ grandmotherOf(Y,Z) -> greatAuntOf(X,Z)",sisterOf,grandmotherOf,greatAuntOf,112,112,1.0
inductive_two_hop,"uncleOf(X,Y) ^ motherOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,motherOf,greatUncleOf,112,112,1.0
inductive_two_hop,"nephewOf(X,Y) ^ girlCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",nephewOf,girlCousinOf,boyFirstCousinOnceRemovedOf,185,109,1.697248
inductive_two_hop,"greatUncleOf(X,Y) ^ brotherOf(Y,Z) -> greatUncleOf(X,Z)",greatUncleOf,brotherOf,greatUncleOf,148,108,1.37037
inductive_two_hop,"uncleOf(X,Y) ^ uncleOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,uncleOf,greatUncleOf,134,106,1.264151
inductive_two_hop,"sisterOf(X,Y) ^ secondUncleOf(Y,Z) -> secondAuntOf(X,Z)",sisterOf,secondUncleOf,secondAuntOf,144,105,1.371429
inductive_two_hop,"brotherOf(X,Y) ^ grandmotherOf(Y,Z) -> greatUncleOf(X,Z)",brotherOf,grandmotherOf,greatUncleOf,104,104,1.0
inductive_two_hop,"greatUncleOf(X,Y) ^ sisterOf(Y,Z) -> greatUncleOf(X,Z)",greatUncleOf,sisterOf,greatUncleOf,152,103,1.475728
inductive_two_hop,"girlCousinOf(X,Y) ^ uncleOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,uncleOf,secondAuntOf,170,102,1.666667
inductive_two_hop,"girlCousinOf(X,Y) ^ auntOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,auntOf,secondAuntOf,162,101,1.60396
inductive_two_hop,"uncleOf(X,Y) ^ fatherOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,fatherOf,greatUncleOf,101,101,1.0
inductive_two_hop,"nephewOf(X,Y) ^ boyCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",nephewOf,boyCousinOf,boyFirstCousinOnceRemovedOf,156,99,1.575758
inductive_two_hop,"granddaughterOf(X,Y) ^ uncleOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",granddaughterOf,uncleOf,girlFirstCousinOnceRemovedOf,98,98,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ sisterOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyFirstCousinOnceRemovedOf,sisterOf,boyFirstCousinOnceRemovedOf,152,93,1.634409
inductive_two_hop,"brotherOf(X,Y) ^ secondAuntOf(Y,Z) -> secondUncleOf(X,Z)",brotherOf,secondAuntOf,secondUncleOf,144,90,1.6
inductive_two_hop,"daughterOf(X,Y) ^ uncleOf(Y,Z) -> girlCousinOf(X,Z)",daughterOf,uncleOf,girlCousinOf,90,90,1.0
inductive_two_hop,"nieceOf(X,Y) ^ boyCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",nieceOf,boyCousinOf,girlFirstCousinOnceRemovedOf,139,90,1.544444
inductive_two_hop,"nieceOf(X,Y) ^ grandmotherOf(Y,Z) -> secondAuntOf(X,Z)",nieceOf,grandmotherOf,secondAuntOf,89,89,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ uncleOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,uncleOf,secondUncleOf,125,87,1.436782
inductive_two_hop,"girlCousinOf(X,Y) ^ fatherOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,fatherOf,secondAuntOf,87,87,1.0
inductive_two_hop,"nieceOf(X,Y) ^ grandfatherOf(Y,Z) -> secondAuntOf(X,Z)",nieceOf,grandfatherOf,secondAuntOf,86,86,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ brotherOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlFirstCousinOnceRemovedOf,brotherOf,girlFirstCousinOnceRemovedOf,114,84,1.357143
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ brotherOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyFirstCousinOnceRemovedOf,brotherOf,boyFirstCousinOnceRemovedOf,112,82,1.365854
inductive_two_hop,"nephewOf(X,Y) ^ grandmotherOf(Y,Z) -> secondUncleOf(X,Z)",nephewOf,grandmotherOf,secondUncleOf,80,80,1.0
inductive_two_hop,"sisterOf(X,Y) ^ secondAuntOf(Y,Z) -> secondAuntOf(X,Z)",sisterOf,secondAuntOf,secondAuntOf,118,80,1.475
inductive_two_hop,"girlCousinOf(X,Y) ^ motherOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,motherOf,secondAuntOf,79,79,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ auntOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,auntOf,secondUncleOf,129,78,1.653846
inductive_two_hop,"nephewOf(X,Y) ^ grandfatherOf(Y,Z) -> secondUncleOf(X,Z)",nephewOf,grandfatherOf,secondUncleOf,78,78,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ sisterOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlFirstCousinOnceRemovedOf,sisterOf,girlFirstCousinOnceRemovedOf,110,77,1.428571
inductive_two_hop,"greatUncleOf(X,Y) ^ boyCousinOf(Y,Z) -> greatUncleOf(X,Z)",greatUncleOf,boyCousinOf,greatUncleOf,103,73,1.410959
inductive_two_hop,"boyCousinOf(X,Y) ^ fatherOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,fatherOf,secondUncleOf,71,71,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ motherOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,motherOf,secondUncleOf,71,71,1.0
inductive_two_hop,"nieceOf(X,Y) ^ girlCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",nieceOf,girlCousinOf,girlFirstCousinOnceRemovedOf,106,70,1.514286
inductive_two_hop,"daughterOf(X,Y) ^ greatAuntOf(Y,Z) -> secondAuntOf(X,Z)",daughterOf,greatAuntOf,secondAuntOf,66,66,1.0
inductive_two_hop,"grandsonOf(X,Y) ^ uncleOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",grandsonOf,uncleOf,boyFirstCousinOnceRemovedOf,66,66,1.0
inductive_two_hop,"daughterOf(X,Y) ^ boyCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",daughterOf,boyCousinOf,girlFirstCousinOnceRemovedOf,65,65,1.0
inductive_two_hop,"brotherOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",brotherOf,boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,80,64,1.25
inductive_two_hop,"brotherOf(X,Y) ^ secondUncleOf(Y,Z) -> secondUncleOf(X,Z)",brotherOf,secondUncleOf,secondUncleOf,82,61,1.344262
inductive_two_hop,"secondAuntOf(X,Y) ^ brotherOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,brotherOf,secondAuntOf,69,59,1.169492
inductive_two_hop,"granddaughterOf(X,Y) ^ auntOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",granddaughterOf,auntOf,girlFirstCousinOnceRemovedOf,55,55,1.0
inductive_two_hop,"sonOf(X,Y) ^ boyCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",sonOf,boyCousinOf,boyFirstCousinOnceRemovedOf,55,55,1.0
inductive_two_hop,"granddaughterOf(X,Y) ^ greatUncleOf(Y,Z) -> girlSecondCousinOf(X,Z)",granddaughterOf,greatUncleOf,girlSecondCousinOf,53,53,1.0
inductive_two_hop,"secondAuntOf(X,Y) ^ boyCousinOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,boyCousinOf,secondAuntOf,61,53,1.150943
inductive_two_hop,"sonOf(X,Y) ^ greatAuntOf(Y,Z) -> secondUncleOf(X,Z)",sonOf,greatAuntOf,secondUncleOf,53,53,1.0
inductive_two_hop,"sisterOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",sisterOf,girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,52,49,1.061224
inductive_two_hop,"daughterOf(X,Y) ^ girlCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",daughterOf,girlCousinOf,girlFirstCousinOnceRemovedOf,48,48,1.0
inductive_two_hop,"secondUncleOf(X,Y) ^ sisterOf(Y,Z) -> secondUncleOf(X,Z)",secondUncleOf,sisterOf,secondUncleOf,49,48,1.020833
inductive_two_hop,"secondUncleOf(X,Y) ^ brotherOf(Y,Z) -> secondUncleOf(X,Z)",secondUncleOf,brotherOf,secondUncleOf,57,47,1.212766
inductive_two_hop,"girlSecondCousinOf(X,Y) ^ nephewOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlSecondCousinOf,nephewOf,girlFirstCousinOnceRemovedOf,65,46,1.413043
inductive_two_hop,"grandsonOf(X,Y) ^ greatAuntOf(Y,Z) -> boySecondCousinOf(X,Z)",grandsonOf,greatAuntOf,boySecondCousinOf,46,46,1.0
inductive_two_hop,"secondAuntOf(X,Y) ^ girlCousinOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,girlCousinOf,secondAuntOf,69,45,1.533333
inductive_two_hop,"boyCousinOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyCousinOf,boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,50,44,1.136364
inductive_two_hop,"nephewOf(X,Y) ^ secondAuntOf(Y,Z) -> boySecondCousinOf(X,Z)",nephewOf,secondAuntOf,boySecondCousinOf,60,43,1.395349
inductive_two_hop,"auntOf(X,Y) ^ boySecondCousinOf(Y,Z) -> secondAuntOf(X,Z)",auntOf,boySecondCousinOf,secondAuntOf,60,42,1.428571
inductive_two_hop,"secondAuntOf(X,Y) ^ sisterOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,sisterOf,secondAuntOf,49,42,1.166667
inductive_two_hop,"sisterOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",sisterOf,boyFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,46,42,1.095238
inductive_two_hop,"brotherOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",brotherOf,girlFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,46,41,1.121951
inductive_two_hop,"uncleOf(X,Y) ^ boySecondCousinOf(Y,Z) -> secondUncleOf(X,Z)",uncleOf,boySecondCousinOf,secondUncleOf,53,41,1.292683
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ auntOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,auntOf,boySecondCousinOf,64,40,1.6
inductive_two_hop,"nieceOf(X,Y) ^ secondUncleOf(Y,Z) -> girlSecondCousinOf(X,Z)",nieceOf,secondUncleOf,girlSecondCousinOf,50,40,1.25
inductive_two_hop,"sonOf(X,Y) ^ greatUncleOf(Y,Z) -> secondUncleOf(X,Z)",sonOf,greatUncleOf,secondUncleOf,40,40,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlCousinOf,boyFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,47,39,1.205128
inductive_two_hop,"girlCousinOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlCousinOf,girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,64,39,1.641026
inductive_two_hop,"boySecondCousinOf(X,Y) ^ nieceOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boySecondCousinOf,nieceOf,boyFirstCousinOnceRemovedOf,62,38,1.631579
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ fatherOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlFirstCousinOnceRemovedOf,fatherOf,girlSecondCousinOf,38,38,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ uncleOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlFirstCousinOnceRemovedOf,uncleOf,girlSecondCousinOf,57,38,1.5
inductive_two_hop,"uncleOf(X,Y) ^ girlSecondCousinOf(Y,Z) -> secondUncleOf(X,Z)",uncleOf,girlSecondCousinOf,secondUncleOf,50,38,1.315789
inductive_two_hop,"boySecondCousinOf(X,Y) ^ nephewOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boySecondCousinOf,nephewOf,boyFirstCousinOnceRemovedOf,48,37,1.297297
inductive_two_hop,"daughterOf(X,Y) ^ greatUncleOf(Y,Z) -> secondAuntOf(X,Z)",daughterOf,greatUncleOf,secondAuntOf,37,37,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyCousinOf,girlFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,47,36,1.305556
inductive_two_hop,"sonOf(X,Y) ^ girlCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",sonOf,girlCousinOf,boyFirstCousinOnceRemovedOf,35,35,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ uncleOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,uncleOf,boySecondCousinOf,46,34,1.352941
inductive_two_hop,"nephewOf(X,Y) ^ secondUncleOf(Y,Z) -> boySecondCousinOf(X,Z)",nephewOf,secondUncleOf,boySecondCousinOf,53,32,1.65625
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ motherOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,motherOf,boySecondCousinOf,31,31,1.0
inductive_two_hop,"sonOf(X,Y) ^ secondUncleOf(Y,Z) -> boySecondCousinOf(X,Z)",sonOf,secondUncleOf,boySecondCousinOf,31,31,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ fatherOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,fatherOf,boySecondCousinOf,30,30,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ auntOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlFirstCousinOnceRemovedOf,auntOf,girlSecondCousinOf,39,30,1.3
inductive_two_hop,"secondUncleOf(X,Y) ^ boyCousinOf(Y,Z) -> secondUncleOf(X,Z)",secondUncleOf,boyCousinOf,secondUncleOf,36,30,1.2
inductive_two_hop,"secondUncleOf(X,Y) ^ girlCousinOf(Y,Z) -> secondUncleOf(X,Z)",secondUncleOf,girlCousinOf,secondUncleOf,42,30,1.4
inductive_two_hop,"brotherOf(X,Y) ^ boySecondCousinOf(Y,Z) -> boySecondCousinOf(X,Z)",brotherOf,boySecondCousinOf,boySecondCousinOf,44,28,1.571429
inductive_two_hop,"boySecondCousinOf(X,Y) ^ sisterOf(Y,Z) -> boySecondCousinOf(X,Z)",boySecondCousinOf,sisterOf,boySecondCousinOf,27,27,1.0
inductive_two_hop,"nieceOf(X,Y) ^ secondAuntOf(Y,Z) -> girlSecondCousinOf(X,Z)",nieceOf,secondAuntOf,girlSecondCousinOf,43,27,1.592593
inductive_two_hop,"auntOf(X,Y) ^ girlSecondCousinOf(Y,Z) -> secondAuntOf(X,Z)",auntOf,girlSecondCousinOf,secondAuntOf,43,25,1.72
inductive_two_hop,"daughterOf(X,Y) ^ secondUncleOf(Y,Z) -> girlSecondCousinOf(X,Z)",daughterOf,secondUncleOf,girlSecondCousinOf,25,25,1.0
inductive_two_hop,"girlSecondCousinOf(X,Y) ^ brotherOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlSecondCousinOf,brotherOf,girlSecondCousinOf,34,25,1.36
inductive_two_hop,"girlSecondCousinOf(X,Y) ^ nieceOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlSecondCousinOf,nieceOf,girlFirstCousinOnceRemovedOf,31,25,1.24
inductive_two_hop,"grandsonOf(X,Y) ^ greatUncleOf(Y,Z) -> boySecondCousinOf(X,Z)",grandsonOf,greatUncleOf,boySecondCousinOf,22,22,1.0
inductive_two_hop,"sisterOf(X,Y) ^ girlSecondCousinOf(Y,Z) -> girlSecondCousinOf(X,Z)",sisterOf,girlSecondCousinOf,girlSecondCousinOf,22,22,1.0
inductive_two_hop,"boySecondCousinOf(X,Y) ^ brotherOf(Y,Z) -> boySecondCousinOf(X,Z)",boySecondCousinOf,brotherOf,boySecondCousinOf,29,20,1.45
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ motherOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlFirstCousinOnceRemovedOf,motherOf,girlSecondCousinOf,19,19,1.0
inductive_two_hop,"brotherOf(X,Y) ^ girlSecondCousinOf(Y,Z) -> boySecondCousinOf(X,Z)",brotherOf,girlSecondCousinOf,boySecondCousinOf,19,18,1.055556
inductive_two_hop,"daughterOf(X,Y) ^ secondAuntOf(Y,Z) -> girlSecondCousinOf(X,Z)",daughterOf,secondAuntOf,girlSecondCousinOf,18,18,1.0
inductive_two_hop,"sisterOf(X,Y) ^ boySecondCousinOf(Y,Z) -> girlSecondCousinOf(X,Z)",sisterOf,boySecondCousinOf,girlSecondCousinOf,19,17,1.117647
inductive_two_hop,"girlCousinOf(X,Y) ^ girlSecondCousinOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlCousinOf,girlSecondCousinOf,girlSecondCousinOf,18,14,1.285714
inductive_two_hop,"boySecondCousinOf(X,Y) ^ girlCousinOf(Y,Z) -> boySecondCousinOf(X,Z)",boySecondCousinOf,girlCousinOf,boySecondCousinOf,18,13,1.384615
inductive_two_hop,"girlSecondCousinOf(X,Y) ^ boyCousinOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlSecondCousinOf,boyCousinOf,girlSecondCousinOf,15,13,1.153846
inductive_two_hop,"girlSecondCousinOf(X,Y) ^ sisterOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlSecondCousinOf,sisterOf,girlSecondCousinOf,14,13,1.076923
inductive_two_hop,"sonOf(X,Y) ^ secondAuntOf(Y,Z) -> boySecondCousinOf(X,Z)",sonOf,secondAuntOf,boySecondCousinOf,11,11,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ boySecondCousinOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlCousinOf,boySecondCousinOf,girlSecondCousinOf,11,10,1.1
